,s1_1,s2_1,s1_2,s2_2,s1_3,s2_3
318,0.0,,1.3373373373373374,1.3383373373373373,0.0,0.001
319,0.0,,1.3333333333333333,1.3343333333333331,0.0,0.001
320,0.0,,1.3293293293293293,1.3303293293293292,0.0,0.001
321,0.0,,1.3293293293293293,1.3303293293293292,0.0,0.001
322,0.0,,1.3253253253253252,1.326325325325325,0.0,0.001
323,0.0,,1.3213213213213213,1.3223213213213212,0.0,0.001
324,0.0,,1.3173173173173174,1.3183173173173173,0.0,0.001
325,0.0,,1.3173173173173174,1.3183173173173173,0.0,0.001
326,0.0,,1.3133133133133132,1.3143133133133131,0.0,0.001
327,0.0,,1.3093093093093093,1.3103093093093092,0.0,0.001
328,0.0,,1.3053053053053052,1.306305305305305,0.0,0.001
329,0.0,,1.3053053053053052,1.306305305305305,0.0,0.001
330,0.0,,1.3013013013013013,1.3023013013013012,0.0,0.001
331,0.0,,1.2972972972972974,1.2982972972972973,0.0,0.001
332,0.0,,1.2932932932932932,1.2942932932932931,0.0,0.001
333,0.0,,1.2932932932932932,1.2942932932932931,0.0,0.001
334,0.0,,1.2892892892892893,1.2902892892892892,0.0,0.001
335,0.0,,1.2852852852852852,1.286285285285285,0.0,0.001
336,0.0,,1.2812812812812813,1.2822812812812812,0.0,0.001
337,0.0,,1.2812812812812813,1.2822812812812812,0.0,0.001
338,0.0,,1.2772772772772774,1.2782772772772772,0.0,0.001
339,0.0,,1.2732732732732732,1.274273273273273,0.0,0.001
340,0.0,,1.2692692692692693,1.2702692692692692,0.0,0.001
341,0.0,,1.2692692692692693,1.2702692692692692,0.0,0.001
342,0.0,,1.2652652652652652,1.266265265265265,0.0,0.001
343,0.0,,1.2612612612612613,1.2622612612612611,0.0,0.001
344,0.0,,1.2612612612612613,1.2622612612612611,0.0,0.001
345,0.0,,1.2572572572572573,1.2582572572572572,0.0,0.001
346,0.0,,1.2532532532532532,1.254253253253253,0.0,0.001
347,0.0,,1.2492492492492493,1.2502492492492492,0.0,0.001
348,0.0,,1.2492492492492493,1.2502492492492492,0.0,0.001
349,0.0,,1.2452452452452452,1.246245245245245,0.0,0.001
350,0.0,,1.2412412412412412,1.2422412412412411,0.0,0.001
351,0.0,,1.2412412412412412,1.2422412412412411,0.0,0.001
352,0.0,,1.2372372372372373,1.2382372372372372,0.0,0.001
353,0.0,,1.2332332332332332,1.234233233233233,0.0,0.001
354,0.0,,1.2292292292292293,1.2302292292292292,0.0,0.001
355,0.0,,1.2292292292292293,1.2302292292292292,0.0,0.001
356,0.0,,1.2252252252252251,1.226225225225225,0.0,0.001
357,0.0,,1.2212212212212212,1.2222212212212211,0.0,0.001
358,0.0,,1.2212212212212212,1.2222212212212211,0.0,0.001
359,0.0,,1.2172172172172173,1.2182172172172172,0.0,0.001
360,0.0,,1.2132132132132132,1.214213213213213,0.0,0.001
361,0.0,,1.2132132132132132,1.214213213213213,0.0,0.001
362,0.0,,1.2092092092092093,1.2102092092092092,0.0,0.001
363,0.0,,1.2052052052052051,1.206205205205205,0.0,0.001
364,0.0,,1.2052052052052051,1.206205205205205,0.0,0.001
365,0.0,,1.2012012012012012,1.202201201201201,0.0,0.001
366,0.0,,1.197197197197197,1.198197197197197,0.0,0.001
367,0.0,,1.1931931931931932,1.194193193193193,0.0,0.001
368,0.0,,1.1931931931931932,1.194193193193193,0.0,0.001
369,0.0,,1.1891891891891893,1.1901891891891891,0.0,0.001
370,0.0,,1.1851851851851851,1.186185185185185,0.0,0.001
371,0.0,,1.1851851851851851,1.186185185185185,0.0,0.001
372,0.0,,1.1811811811811812,1.182181181181181,0.0,0.001
373,0.0,,1.177177177177177,1.178177177177177,0.0,0.001
374,0.0,,1.177177177177177,1.178177177177177,0.0,0.001
375,0.0,,1.1731731731731732,1.174173173173173,0.0,0.001
376,0.0,,1.1691691691691692,1.1701691691691691,0.0,0.001
377,0.0,,1.1691691691691692,1.1701691691691691,0.0,0.001
378,0.0,,1.165165165165165,1.166165165165165,0.0,0.001
379,0.0,,1.1611611611611612,1.162161161161161,0.0,0.001
380,0.0,,1.1611611611611612,1.162161161161161,0.0,0.001
381,0.0,,1.157157157157157,1.158157157157157,0.0,0.001
382,0.0,,1.157157157157157,1.158157157157157,0.0,0.001
383,0.0,,1.1531531531531531,1.154153153153153,0.0,0.001
384,0.0,,1.1491491491491492,1.1501491491491491,0.0,0.001
385,0.0,,1.1491491491491492,1.1501491491491491,0.0,0.001
386,0.0,,1.145145145145145,1.146145145145145,0.0,0.001
387,0.0,,1.1411411411411412,1.142141141141141,0.0,0.001
388,0.0,,1.1411411411411412,1.142141141141141,0.0,0.001
389,0.0,,1.137137137137137,1.138137137137137,0.0,0.001
390,0.0,,1.1331331331331331,1.134133133133133,0.0,0.001
391,0.0,,1.1331331331331331,1.134133133133133,0.0,0.001
392,0.0,,1.1291291291291292,1.130129129129129,0.0,0.001
393,0.0,,1.1291291291291292,1.130129129129129,0.0,0.001
394,0.0,,1.125125125125125,1.126125125125125,0.0,0.001
395,0.0,,1.1211211211211212,1.122121121121121,0.0,0.001
396,0.0,,1.1211211211211212,1.122121121121121,0.0,0.001
397,0.0,,1.117117117117117,1.118117117117117,0.0,0.001
398,0.0,,1.1131131131131131,1.114113113113113,0.0,0.001
399,0.0,,1.1131131131131131,1.114113113113113,0.0,0.001
400,0.0,,1.1091091091091092,1.110109109109109,0.0,0.001
401,0.0,,1.1091091091091092,1.110109109109109,0.0,0.001
402,0.0,,1.105105105105105,1.106105105105105,0.0,0.001
403,0.0,,1.1011011011011012,1.102101101101101,0.0,0.001
404,0.0,,1.1011011011011012,1.102101101101101,0.0,0.001
405,0.0,,1.097097097097097,1.098097097097097,0.0,0.001
406,0.0,,1.097097097097097,1.098097097097097,0.0,0.001
407,0.0,,1.093093093093093,1.094093093093093,0.0,0.001
408,0.0,,1.089089089089089,1.0900890890890889,0.0,0.001
409,0.0,,1.089089089089089,1.0900890890890889,0.0,0.001
410,0.0,,1.085085085085085,1.086085085085085,0.0,0.001
411,0.0,,1.0810810810810811,1.082081081081081,0.0,0.001
412,0.0,,1.0810810810810811,1.082081081081081,0.0,0.001
413,0.0,,1.077077077077077,1.078077077077077,0.0,0.001
414,0.0,,1.077077077077077,1.078077077077077,0.0,0.001
415,0.0,,1.073073073073073,1.074073073073073,0.0,0.001
416,0.0,,1.073073073073073,1.074073073073073,0.0,0.001
417,0.0,,1.069069069069069,1.0700690690690688,0.0,0.001
418,0.0,,1.065065065065065,1.066065065065065,0.0,0.001
419,0.0,,1.065065065065065,1.066065065065065,0.0,0.001
420,0.0,,1.0610610610610611,1.062061061061061,0.0,0.001
421,0.0,,1.0610610610610611,1.062061061061061,0.0,0.001
422,0.0,,1.057057057057057,1.0580570570570569,0.0,0.001
423,0.0,,1.053053053053053,1.054053053053053,0.0,0.001
424,0.0,,1.053053053053053,1.054053053053053,0.0,0.001
425,0.0,,1.049049049049049,1.0500490490490488,0.0,0.001
426,0.0,,1.049049049049049,1.0500490490490488,0.0,0.001
427,0.0,,1.045045045045045,1.046045045045045,0.0,0.001
428,0.0,,1.045045045045045,1.046045045045045,0.0,0.001
429,0.0,,1.0410410410410411,1.042041041041041,0.0,0.001
430,0.0,,1.0410410410410411,1.042041041041041,0.0,0.001
431,0.0,,1.037037037037037,1.0380370370370369,0.0,0.001
432,0.0,,1.033033033033033,1.034033033033033,0.0,0.001
433,0.0,,1.033033033033033,1.034033033033033,0.0,0.001
434,0.0,,1.029029029029029,1.0300290290290288,0.0,0.001
435,0.0,,1.029029029029029,1.0300290290290288,0.0,0.001
436,0.0,,1.025025025025025,1.026025025025025,0.0,0.001
437,0.0,,1.025025025025025,1.026025025025025,0.0,0.001
438,0.0,,1.021021021021021,1.022021021021021,0.0,0.001
439,0.0,,1.021021021021021,1.022021021021021,0.0,0.001
440,0.0,,1.017017017017017,1.0180170170170169,0.0,0.001
441,0.0,,1.013013013013013,1.014013013013013,0.0,0.001
442,0.0,,1.013013013013013,1.014013013013013,0.0,0.001
443,0.0,,1.009009009009009,1.0100090090090088,0.0,0.001
444,0.0,,1.009009009009009,1.0100090090090088,0.0,0.001
445,0.0,,1.005005005005005,1.006005005005005,0.0,0.001
446,0.0,,1.005005005005005,1.006005005005005,0.0,0.001
447,0.0,,1.001001001001001,1.002001001001001,0.0,0.001
448,0.0,,1.001001001001001,1.002001001001001,0.0,0.001
449,0.0,,0.996996996996997,0.997996996996997,0.0,0.001
450,0.0,,0.996996996996997,0.997996996996997,0.0,0.001
451,0.0,,0.992992992992993,0.993992992992993,0.0,0.001
452,0.0,,0.992992992992993,0.993992992992993,0.0,0.001
453,0.0,,0.988988988988989,0.989988988988989,0.0,0.001
454,0.0,,0.988988988988989,0.989988988988989,0.0,0.001
455,0.0,,0.984984984984985,0.985984984984985,0.0,0.001
456,0.0,,0.980980980980981,0.981980980980981,0.0,0.001
457,0.0,,0.980980980980981,0.981980980980981,0.0,0.001
458,0.0,,0.9769769769769769,0.9779769769769769,0.0,0.001
459,0.0,,0.9769769769769769,0.9779769769769769,0.0,0.001
460,0.0,,0.9729729729729729,0.9739729729729729,0.0,0.001
461,0.0,,0.9729729729729729,0.9739729729729729,0.0,0.001
462,0.0,,0.968968968968969,0.969968968968969,0.0,0.001
463,0.0,,0.968968968968969,0.969968968968969,0.0,0.001
464,0.0,,0.964964964964965,0.965964964964965,0.0,0.001
465,0.0,,0.964964964964965,0.965964964964965,0.0,0.001
466,0.0,,0.960960960960961,0.961960960960961,0.0,0.001
467,0.0,,0.960960960960961,0.961960960960961,0.0,0.001
468,0.0,,0.9569569569569569,0.9579569569569569,0.0,0.001
469,0.0,,0.9569569569569569,0.9579569569569569,0.0,0.001
470,0.0,,0.9529529529529529,0.9539529529529529,0.0,0.001
471,0.0,,0.9529529529529529,0.9539529529529529,0.0,0.001
472,0.0,,0.948948948948949,0.949948948948949,0.0,0.001
473,0.0,,0.948948948948949,0.949948948948949,0.0,0.001
474,0.0,,0.944944944944945,0.945944944944945,0.0,0.001
475,0.0,,0.944944944944945,0.945944944944945,0.0,0.001
476,0.0,,0.9409409409409409,0.9419409409409409,0.0,0.001
477,0.0,,0.9409409409409409,0.9419409409409409,0.0,0.001
478,0.0,,0.9369369369369369,0.9379369369369369,0.0,0.001
479,0.0,,0.9369369369369369,0.9379369369369369,0.0,0.001
480,0.0,,0.9369369369369369,0.9379369369369369,0.0,0.001
481,0.0,,0.9329329329329329,0.9339329329329329,0.0,0.001
482,0.0,,0.9329329329329329,0.9339329329329329,0.0,0.001
483,0.0,,0.9289289289289289,0.9299289289289289,0.0,0.001
484,0.0,,0.9289289289289289,0.9299289289289289,0.0,0.001
485,0.0,,0.924924924924925,0.925924924924925,0.0,0.001
486,0.0,,0.924924924924925,0.925924924924925,0.0,0.001
487,0.0,,0.9209209209209209,0.9219209209209209,0.0,0.001
488,0.0,,0.9209209209209209,0.9219209209209209,0.0,0.001
489,0.0,,0.9169169169169169,0.9179169169169169,0.0,0.001
490,0.0,,0.9169169169169169,0.9179169169169169,0.0,0.001
491,0.0,,0.9129129129129129,0.9139129129129129,0.0,0.001
492,0.0,,0.9129129129129129,0.9139129129129129,0.0,0.001
493,0.0,,0.9089089089089089,0.9099089089089089,0.0,0.001
494,0.0,,0.9089089089089089,0.9099089089089089,0.0,0.001
495,0.0,,0.9049049049049049,0.9059049049049049,0.0,0.001
496,0.0,,0.9049049049049049,0.9059049049049049,0.0,0.001
497,0.0,,0.9049049049049049,0.9059049049049049,0.0,0.001
498,0.0,,0.9009009009009009,0.9019009009009009,0.0,0.001
499,0.0,,0.9009009009009009,0.9019009009009009,0.0,0.001
